time,data,error,instrument,type
2459145.922159504,0.9917043930922558,0.0026051139,TESSY2,LC
2459145.923548392,0.9930066641053747,0.0026053865,TESSY2,LC
2459145.924937279,0.9946284150779472,0.0026071793,TESSY2,LC
2459145.9263261664,0.9963209260541884,0.0026060441,TESSY2,LC
2459145.9277150542,0.9919182569809744,0.0026049498,TESSY2,LC
2459145.929103941,0.993693847936208,0.0026111479,TESSY2,LC
2459145.930492829,0.9920481888689302,0.0026067579,TESSY2,LC
2459145.9318817165,0.9952797497758628,0.0026113898,TESSY2,LC
2459145.933270604,0.9951689707157818,0.0026096811,TESSY2,LC
2459145.934659492,0.999311821652553,0.0026105989,TESSY2,LC
2459145.9360483787,1.0014451725848392,0.002612724,TESSY2,LC
2459145.937437266,0.999044373558346,0.0026110795,TESSY2,LC
2459145.938826153,1.001162374528807,0.0026139976,TESSY2,LC
2459145.940215041,1.0033239255408548,0.002611141,TESSY2,LC
2459145.9416039283,0.9947406565922632,0.0026098425,TESSY2,LC
2459145.942992816,0.999234577671912,0.0026105007,TESSY2,LC
2459145.944381703,0.9996878387764028,0.0026099104,TESSY2,LC
2459145.9457705906,1.0006773299550238,0.0026129906,TESSY2,LC
2459145.947159478,0.9996321111481056,0.0026105843,TESSY2,LC
2459145.9485483654,1.00052393243721,0.0026114893,TESSY2,LC
2459145.949937253,1.0007147837898351,0.002611602,TESSY2,LC
2459145.95132614,1.003647635174142,0.0026140574,TESSY2,LC
2459145.952715028,0.9968955466596492,0.0026084837,TESSY2,LC
2459145.954103915,0.9987957082461888,0.0026100287,TESSY2,LC
2459145.9554928024,1.0039349898691603,0.0026174064,TESSY2,LC
2459145.95688169,1.0006888416201685,0.0026113503,TESSY2,LC
2459145.958270577,0.999968283442783,0.0026117736,TESSY2,LC
2459145.959659464,0.999646275390525,0.0026099416,TESSY2,LC
2459145.961048352,1.0036168974347213,0.0026156774,TESSY2,LC
2459145.962437239,1.0027301495762877,0.0026148001,TESSY2,LC
2459145.9638261264,1.0006742018537316,0.0026091328,TESSY2,LC
2459145.965215014,1.0009748542240586,0.0026121344,TESSY2,LC
2459145.966603901,0.9993551367507512,0.0026113479,TESSY2,LC
2459145.967992788,0.9926474393713896,0.002607052,TESSY2,LC
2459145.969381676,0.9951946821429156,0.0026083069,TESSY2,LC
2459145.970770563,1.00114996507525,0.0026128674,TESSY2,LC
2459145.9721594504,0.9992212180964556,0.0026097023,TESSY2,LC
2459145.973548338,0.9983778413079952,0.0026115547,TESSY2,LC
2459145.974937225,0.9991645346753129,0.0026097395,TESSY2,LC
2459145.976326112,1.0009893781714756,0.0026091607,TESSY2,LC
2459145.977715,1.003038331856034,0.0026137799,TESSY2,LC
2459145.979103887,0.9967738956970316,0.0026100515,TESSY2,LC
2459145.9804927744,0.9989408497505992,0.0026111153,TESSY2,LC
2459145.9818816613,1.0001437939585234,0.0026122134,TESSY2,LC
2459145.9832705487,0.9990146483954324,0.0026109908,TESSY2,LC
2459145.984659436,1.0031984030347854,0.002613137,TESSY2,LC
2459145.986048324,0.9983736078690628,0.0026118772,TESSY2,LC
2459145.9874372105,0.9992169229118985,0.0026091039,TESSY2,LC
2459145.988826098,0.9996229281500464,0.0026125684,TESSY2,LC
2459145.9902149853,1.0060992236671815,0.0026165231,TESSY2,LC
2459145.9916038723,0.999685759388547,0.0026154963,TESSY2,LC
2459145.99299276,1.0010887353717923,0.0026104278,TESSY2,LC
2459145.9943816466,1.004929891598176,0.0026142346,TESSY2,LC
2459145.995770534,1.0039148480962232,0.0026184164,TESSY2,LC
2459151.6846248014,1.0012446833883977,0.0026058042,TESSY2,LC
2459151.686013676,1.0029804507597253,0.0026092201,TESSY2,LC
2459151.687402551,0.9999604381922732,0.0026100699,TESSY2,LC
2459151.688791426,0.9992937456874692,0.0026066448,TESSY2,LC
2459151.6901803007,0.9960449832469478,0.0026073339,TESSY2,LC
2459151.691569176,1.0011507208850967,0.0026110145,TESSY2,LC
2459151.6929580504,0.9975192085842104,0.0026062843,TESSY2,LC
2459151.694346925,0.9986278463352596,0.0026066122,TESSY2,LC
2459151.6957358,1.0013809241906104,0.0026066171,TESSY2,LC
2459151.6971246745,1.000192092113691,0.0026124001,TESSY2,LC
2459151.6985135493,0.9998012301114144,0.0026063239,TESSY2,LC
2459151.699902424,1.0015308281927096,0.0026115,TESSY2,LC
2459151.701291299,0.9963885963608048,0.0026062315,TESSY2,LC
2459151.702680174,1.0017762646181936,0.0026074713,TESSY2,LC
2459151.7040690486,0.9989246329688364,0.0026065502,TESSY2,LC
2459151.705457923,0.9984009314226376,0.0026060047,TESSY2,LC
2459151.706846798,1.0034419699694186,0.0026113717,TESSY2,LC
2459151.7082356727,0.999194178620224,0.0026074194,TESSY2,LC
2459151.7096245475,0.996432207377996,0.0026079461,TESSY2,LC
2459151.7110134223,0.9984726962459688,0.0026138602,TESSY2,LC
2459151.712402297,1.0024414452284345,0.0026099475,TESSY2,LC
2459151.713791172,0.9970407243301416,0.0026061849,TESSY2,LC
2459151.7151800464,1.0033345835637082,0.0026093787,TESSY2,LC
2459151.716568921,0.9985796929163028,0.0026088851,TESSY2,LC
2459151.717957796,0.9991377524005955,0.0026050825,TESSY2,LC
2459151.719346671,0.998794782020972,0.0026074024,TESSY2,LC
2459151.7207355453,0.9992511617912522,0.0026109454,TESSY2,LC
2459151.72212442,0.9995869616977016,0.0026090031,TESSY2,LC
2459151.723513295,1.002002401754628,0.0026098408,TESSY2,LC
2459151.72490217,0.9966704819673088,0.0026054222,TESSY2,LC
2459151.7262910446,1.0037547423401303,0.0026094203,TESSY2,LC
2459151.7276799195,0.9936305528790302,0.0026058955,TESSY2,LC
2459151.729068794,1.0011538835995877,0.0026100124,TESSY2,LC
2459151.7304576687,1.000271454485257,0.0026120658,TESSY2,LC
2459151.7318465435,0.9988241155533388,0.0026099978,TESSY2,LC
2459151.7332354183,1.0029361968095378,0.0026095754,TESSY2,LC
2459151.7346242927,0.9990797382708828,0.0026058748,TESSY2,LC
2459151.7360131675,0.9999846999213002,0.002613191,TESSY2,LC
2459151.7374020424,1.0007369117772804,0.002607902,TESSY2,LC
2459151.738790917,0.9968500138832744,0.0026048399,TESSY2,LC
2459151.740179792,0.999468666167497,0.002608818,TESSY2,LC
2459151.7415686664,1.003207528643656,0.002610463,TESSY2,LC
2459151.7429575413,1.0016106013812898,0.0026123042,TESSY2,LC
2459151.744346416,0.9969052843929168,0.0026057418,TESSY2,LC
2459151.7457352905,0.9983012175771776,0.0026076203,TESSY2,LC
2459151.7471241653,0.9992814010393174,0.0026072422,TESSY2,LC
2459151.74851304,0.9957573247995086,0.002604286,TESSY2,LC
2459151.7499019145,0.996488968742732,0.0026075495,TESSY2,LC
2459151.7512907893,0.9942903229869904,0.0026036107,TESSY2,LC
2459151.752679664,0.996693867505648,0.0026036531,TESSY2,LC
2459151.7540685385,0.9968425123193188,0.0026067225,TESSY2,LC
2459151.7554574134,0.9917399374087116,0.002599359,TESSY2,LC
2459151.756846288,0.9909670327928116,0.0026058296,TESSY2,LC
2459151.7582351626,0.9963700684900232,0.0026022305,TESSY2,LC
2459151.7596240374,0.9907379044827912,0.0026031744,TESSY2,LC
2459151.761012912,0.9918123307983356,0.0025995718,TESSY2,LC
2459151.762401786,0.9864754374313904,0.0026000252,TESSY2,LC
2459151.763790661,0.9921269643773803,0.0026034506,TESSY2,LC
2459151.765179536,0.9899563416522048,0.0026008023,TESSY2,LC
2459151.7665684107,0.995857849261122,0.0026030245,TESSY2,LC
2459151.767957285,0.988183687218286,0.002600617,TESSY2,LC
2459151.76934616,0.9868605755108604,0.0025996403,TESSY2,LC
2459151.7707350347,0.9869295341516467,0.002602604,TESSY2,LC
2459151.7721239096,0.985526683145785,0.0025964337,TESSY2,LC
2459151.773512784,0.9890685025110336,0.0026051542,TESSY2,LC
2459151.7749016583,0.9892814122418874,0.0025983108,TESSY2,LC
2459151.776290533,0.9903988123323648,0.0026043497,TESSY2,LC
2459151.777679408,0.989904572801285,0.0025981506,TESSY2,LC
2459151.7790682823,0.9856055236663288,0.0026001378,TESSY2,LC
2459151.780457157,0.9913661349101152,0.0026047407,TESSY2,LC
2459151.781846032,0.98961059655125,0.0026032608,TESSY2,LC
2459151.7832349064,0.984681468607386,0.0025980496,TESSY2,LC
2459151.7846237808,0.9902988510740932,0.0025992685,TESSY2,LC
2459151.786012656,0.985957123931546,0.002600386,TESSY2,LC
2459151.7874015304,0.9879637172374748,0.0026001623,TESSY2,LC
2459151.788790405,0.9900189509248876,0.0025997662,TESSY2,LC
2459151.79017928,0.9880472251173787,0.0026018717,TESSY2,LC
2459151.791568154,0.989743459699738,0.0025991099,TESSY2,LC
2459151.792957029,0.9849979147533452,0.0026008163,TESSY2,LC
2459151.794345903,0.9945185702782328,0.002603872,TESSY2,LC
2459151.795734778,0.9880158262542026,0.0025995774,TESSY2,LC
2459151.797123653,0.9906761027011228,0.0026021129,TESSY2,LC
2459151.798512528,0.9865608196254652,0.0025975609,TESSY2,LC
2459151.7999014016,0.9886567070565114,0.0026010494,TESSY2,LC
2459151.8012902765,0.9888454149531156,0.0026016505,TESSY2,LC
2459151.802679151,0.9912755633567124,0.0026007055,TESSY2,LC
2459151.8040680257,0.9864041422503652,0.0025988624,TESSY2,LC
2459151.8054569,0.9914877716619372,0.0026003034,TESSY2,LC
2459151.806845775,0.9869663515752328,0.0026007653,TESSY2,LC
2459151.808234649,0.9916402519902696,0.0026036231,TESSY2,LC
2459151.809623524,0.9869748929685306,0.0026007423,TESSY2,LC
2459151.8110123985,0.9868688044612238,0.0026002005,TESSY2,LC
2459151.812401273,0.9906832064510906,0.0026045288,TESSY2,LC
2459151.813790148,0.9888518690301744,0.0025982184,TESSY2,LC
2459151.815179022,0.9916138321146016,0.0026012217,TESSY2,LC
2459151.816567897,0.9883215257621276,0.0026014016,TESSY2,LC
2459151.8179567712,0.9919198099708212,0.0026036971,TESSY2,LC
2459151.819345646,0.9886737547286056,0.0026022317,TESSY2,LC
2459151.822123395,0.9897311059444424,0.0026002701,TESSY2,LC
2459151.8235122696,0.9881572623957348,0.0026029136,TESSY2,LC
2459151.824901144,0.9880520694254246,0.0026069935,TESSY2,LC
2459151.826290019,0.9900277370232912,0.0026023961,TESSY2,LC
2459151.827678893,0.9899784652067556,0.0026010149,TESSY2,LC
2459151.829067768,0.990969943965838,0.0026012571,TESSY2,LC
2459151.8304566424,0.985456773296604,0.0025989411,TESSY2,LC
2459151.831845517,0.9932538432364336,0.0026036755,TESSY2,LC
2459151.833234392,0.9888492037751672,0.0026000193,TESSY2,LC
2459151.834623266,0.9909226848867716,0.0026006154,TESSY2,LC
2459151.836012141,0.9949564466044852,0.0026065228,TESSY2,LC
2459151.837401015,0.987560908925897,0.0026009483,TESSY2,LC
2459151.8387898896,0.9949935618496728,0.0026047612,TESSY2,LC
2459151.8401787644,0.9931780853737424,0.0026031223,TESSY2,LC
2459151.841567639,0.9947302695033216,0.0026015667,TESSY2,LC
2459151.842956513,0.9881676442406944,0.0026021821,TESSY2,LC
2459151.8443453875,0.9902200295785598,0.0026016668,TESSY2,LC
2459151.8457342624,0.9906655455207652,0.0026015725,TESSY2,LC
2459151.8471231367,0.9885333920662046,0.0026032429,TESSY2,LC
2459151.848512011,0.988362469215596,0.0026009986,TESSY2,LC
2459151.849900886,0.9903888669679732,0.0026012415,TESSY2,LC
2459151.8512897603,0.9950356153256088,0.0026093272,TESSY2,LC
2459151.8526786347,0.9931005142868256,0.0026051821,TESSY2,LC
2459151.854067509,0.994899293853289,0.0026073912,TESSY2,LC
2459151.855456384,0.996624634023526,0.0026055288,TESSY2,LC
2459151.8568452583,0.997049884796742,0.0026085686,TESSY2,LC
2459151.8582341326,0.9970168861730164,0.0026071458,TESSY2,LC
2459151.8596230075,0.9943203481532844,0.0026048499,TESSY2,LC
2459151.861011882,1.0016230507347998,0.0026121072,TESSY2,LC
2459151.862400756,1.0036239639171096,0.0026126106,TESSY2,LC
2459151.863789631,1.003828077701515,0.0026103784,TESSY2,LC
2459151.8651785054,1.0004324920823209,0.0026068981,TESSY2,LC
2459151.86656738,1.0041578070741828,0.002615947,TESSY2,LC
2459151.867956254,1.0027870226472724,0.0026104173,TESSY2,LC
2459151.869345129,1.003924238818605,0.0026137854,TESSY2,LC
2459151.870734003,0.9980594255653966,0.0026085463,TESSY2,LC
2459151.8721228777,0.9961184929125156,0.0026061996,TESSY2,LC
2459151.873511752,1.0006272908366236,0.0026118688,TESSY2,LC
2459151.874900627,0.999757549345437,0.0026090911,TESSY2,LC
2459151.876289501,1.0016147284394166,0.0026107344,TESSY2,LC
2459151.877678376,1.003484148084273,0.0026133296,TESSY2,LC
2459151.87906725,1.0018232683262598,0.0026090269,TESSY2,LC
2459151.8804561244,0.9965988291172908,0.0026084515,TESSY2,LC
2459151.881844999,0.998675310472766,0.0026056773,TESSY2,LC
2459151.8832338736,0.9990201623943316,0.0026109468,TESSY2,LC
2459151.884622748,0.9961275348678792,0.0026076382,TESSY2,LC
2459151.8860116224,0.998797917910426,0.002609821,TESSY2,LC
2459151.8874004968,1.0006089014923527,0.002609761,TESSY2,LC
2459151.888789371,0.9986257456248416,0.0026097645,TESSY2,LC
2459151.890178245,1.0001050503039346,0.0026117808,TESSY2,LC
2459151.89156712,1.000203575535834,0.0026083812,TESSY2,LC
2459151.8929559947,0.9992886713136094,0.0026094569,TESSY2,LC
2459151.894344869,1.001144627633327,0.0026078774,TESSY2,LC
2459151.8957337434,1.0008281545059698,0.0026110027,TESSY2,LC
2459151.897122618,0.9996871419098324,0.0026111344,TESSY2,LC
2459151.898511492,1.0021259098537638,0.0026111223,TESSY2,LC
2459151.8999003666,0.999753878335532,0.0026080853,TESSY2,LC
2459151.901289241,1.0003692673539235,0.0026091631,TESSY2,LC
2459151.902678116,0.997221006913678,0.0026063295,TESSY2,LC
2459151.90406699,0.998371487006745,0.0026074708,TESSY2,LC
2459151.9054558645,0.9998904976255416,0.0026085896,TESSY2,LC
2459151.906844739,0.9998838687750392,0.0026068003,TESSY2,LC
2459151.908233613,0.9986789504529344,0.0026090343,TESSY2,LC
2459151.909622488,1.0000752526633638,0.0026061793,TESSY2,LC
2459151.911011362,1.0049960854030369,0.0026102483,TESSY2,LC
2459151.9124002364,1.0027819186665836,0.0026090499,TESSY2,LC
2459151.9137891107,0.9991522924558184,0.0026082154,TESSY2,LC
2459151.915177985,1.0015929867698716,0.0026091104,TESSY2,LC
2459151.9165668595,1.0034374216063238,0.0026148446,TESSY2,LC
2459151.917955734,1.0006278569801896,0.0026123095,TESSY2,LC
2459151.919344608,1.004901292854628,0.0026154483,TESSY2,LC
2459151.9207334826,1.0007582292432635,0.0026079679,TESSY2,LC
2459163.533070039,0.999190342096992,0.0026023947,TESSY2,LC
2459163.5344589,1.0021956166909027,0.0026048324,TESSY2,LC
2459163.535847761,1.0015144317499047,0.0026047186,TESSY2,LC
2459163.537236622,0.998901117258586,0.0026015504,TESSY2,LC
2459163.538625483,1.00675076321179,0.0026063821,TESSY2,LC
2459163.540014344,0.9997756295758552,0.0026076089,TESSY2,LC
2459163.541403205,1.0035577964225186,0.0026056787,TESSY2,LC
2459163.542792066,0.9989622537398218,0.0026038992,TESSY2,LC
2459163.544180928,1.0004463315046164,0.0026053456,TESSY2,LC
2459163.545569788,0.997654049770098,0.0026036047,TESSY2,LC
2459163.546958649,1.002294368466092,0.0026032762,TESSY2,LC
2459163.5483475104,0.9986222576711272,0.0026031132,TESSY2,LC
2459163.549736372,1.0035798073636502,0.0026022058,TESSY2,LC
2459163.551125232,1.0046911275670372,0.0026079156,TESSY2,LC
2459163.552514093,1.0007350482300996,0.0026030848,TESSY2,LC
2459163.5539029543,1.0005673694138824,0.0026061598,TESSY2,LC
2459163.555291815,0.9994420611102558,0.0026007483,TESSY2,LC
2459163.556680676,1.0002655133161362,0.0026034866,TESSY2,LC
2459163.558069537,1.0005532360086222,0.0026055968,TESSY2,LC
2459163.5594583983,0.994802679237058,0.0026001558,TESSY2,LC
2459163.560847259,1.0044334829960555,0.0026075812,TESSY2,LC
2459163.56223612,1.0028844072788654,0.0026055579,TESSY2,LC
2459163.563624981,0.9980928020661942,0.0026020326,TESSY2,LC
2459163.565013842,1.0036508574042364,0.0026067155,TESSY2,LC
2459163.566402703,0.9965105432855316,0.002603899,TESSY2,LC
2459163.567791564,0.9962417897089882,0.0026011602,TESSY2,LC
2459163.569180425,0.9968265166465858,0.0026049549,TESSY2,LC
2459163.570569286,1.0018867641567957,0.0026043744,TESSY2,LC
2459163.571958147,1.0022184922311563,0.0026035463,TESSY2,LC
2459163.573347008,1.0016273208643136,0.0026034524,TESSY2,LC
2459163.5747358687,1.006884250031385,0.0026059879,TESSY2,LC
2459163.5761247296,0.9989484197940742,0.0026030249,TESSY2,LC
2459163.577513591,0.9942462801227664,0.0025988177,TESSY2,LC
2459163.578902452,0.9936655610358136,0.0026017001,TESSY2,LC
2459163.5802913127,1.0012203724926108,0.0026011851,TESSY2,LC
2459163.581680173,1.0005257045839435,0.0026048801,TESSY2,LC
2459163.5830690344,1.0026191372451396,0.0026062927,TESSY2,LC
2459163.584457896,0.9959280805026682,0.0026003041,TESSY2,LC
2459163.585846756,0.9988995043448252,0.0026026801,TESSY2,LC
2459163.587235617,1.000631638823354,0.0026048289,TESSY2,LC
2459163.5886244783,1.000440573903725,0.0026026426,TESSY2,LC
2459163.590013339,0.9967223695745746,0.0026029777,TESSY2,LC
2459163.5914022,1.000256445912691,0.0026018466,TESSY2,LC
2459163.592791061,0.9989034528826456,0.0026027835,TESSY2,LC
2459163.594179922,0.9954025904467676,0.0025998587,TESSY2,LC
2459163.595568782,0.996035248715166,0.0026014238,TESSY2,LC
2459163.5969576435,0.9956819276088706,0.0026001881,TESSY2,LC
2459163.5983465044,0.995345067126514,0.0025987171,TESSY2,LC
2459163.5997353657,0.998370317346395,0.0026026296,TESSY2,LC
2459163.601124226,0.9953184582634804,0.0026006729,TESSY2,LC
2459163.6025130874,0.9924635398367568,0.0025958268,TESSY2,LC
2459163.6039019483,0.9881105120692214,0.0025956114,TESSY2,LC
2459163.605290809,0.9920273950310672,0.0025966796,TESSY2,LC
2459163.60667967,0.9916713386895524,0.0025959194,TESSY2,LC
2459163.608068531,0.9927639130130514,0.0025990901,TESSY2,LC
2459163.609457392,0.9917296780814008,0.0025962954,TESSY2,LC
2459163.6108462526,0.9962297338626174,0.0025982212,TESSY2,LC
2459163.612235113,0.9935528603418994,0.0025972421,TESSY2,LC
2459163.6136239744,0.9876940475534316,0.002594989,TESSY2,LC
2459163.6150128352,0.9879683154962882,0.0025936177,TESSY2,LC
2459163.616401696,0.9850137941680364,0.0025935229,TESSY2,LC
2459163.617790557,0.9941092535430942,0.00259883,TESSY2,LC
2459163.619179418,0.9876901036828102,0.0025982512,TESSY2,LC
2459163.6205682787,0.9877043145631256,0.0025932025,TESSY2,LC
2459163.62195714,0.989476636179868,0.0025942384,TESSY2,LC
2459163.6233460004,0.9892307385323028,0.0026024061,TESSY2,LC
2459163.6247348613,0.995060811657026,0.0025999141,TESSY2,LC
2459163.626123722,0.9897002455152444,0.0025959336,TESSY2,LC
2459163.627512583,0.9880554301524198,0.0025953536,TESSY2,LC
2459163.628901444,0.9860609755519908,0.0025935394,TESSY2,LC
2459163.630290305,0.987315031694196,0.0025984319,TESSY2,LC
2459163.6316791656,0.9891536286290964,0.0025954589,TESSY2,LC
2459163.6330680265,0.9852163663360084,0.0025938698,TESSY2,LC
2459163.6344568874,0.990602094791172,0.0025954407,TESSY2,LC
2459163.635845748,0.9917703240622292,0.0025974982,TESSY2,LC
2459163.637234609,0.9896036141021752,0.0025963522,TESSY2,LC
2459163.63862347,0.9850529049144582,0.002591643,TESSY2,LC
2459163.640012331,0.9894356765395622,0.0025993532,TESSY2,LC
2459163.6414011912,0.990526298941218,0.0025970624,TESSY2,LC
2459163.642790052,0.989505192156822,0.0025948207,TESSY2,LC
2459163.644178913,0.99166596617276,0.0025962538,TESSY2,LC
2459163.645567774,0.9845557109909644,0.0025946875,TESSY2,LC
2459163.6469566347,0.9902519965965804,0.0025986875,TESSY2,LC
2459163.648345496,0.9921334630256132,0.0026003895,TESSY2,LC
2459163.6497343564,0.98506809027327,0.0025936612,TESSY2,LC
2459163.6511232173,0.9871739083151664,0.0025959436,TESSY2,LC
2459163.6525120777,0.9872020871959812,0.0025942004,TESSY2,LC
2459163.6539009386,0.9950166068708116,0.0026008983,TESSY2,LC
2459163.6552897994,0.9850191673844736,0.0025959695,TESSY2,LC
2459163.6566786603,0.986483528723066,0.0025938665,TESSY2,LC
2459163.658067521,0.9910276508700828,0.0025969851,TESSY2,LC
2459163.659456382,0.9926412038625562,0.0025968242,TESSY2,LC
2459163.660845243,0.9846488076837732,0.0025926966,TESSY2,LC
2459163.662234104,0.9910678623244512,0.0025969523,TESSY2,LC
2459163.6636229646,0.9884221878123126,0.0025978887,TESSY2,LC
2459163.665011825,0.9909908441280308,0.0025968228,TESSY2,LC
2459163.666400686,0.986028221287888,0.0025927604,TESSY2,LC
2459163.667789547,0.993307559287391,0.0025957783,TESSY2,LC
2459163.669178408,0.9920435781234672,0.0025971758,TESSY2,LC
2459163.670567268,0.9880188878001548,0.0025940253,TESSY2,LC
2459163.671956129,0.9910087183185484,0.0025933764,TESSY2,LC
2459163.67334499,0.99446030967821,0.002601149,TESSY2,LC
2459163.67473385,0.9893631518734638,0.0025976275,TESSY2,LC
2459163.676122711,0.9850477249193116,0.002598437,TESSY2,LC
2459163.677511572,0.9904493387971336,0.0025931455,TESSY2,LC
2459163.678900433,0.9866126535126106,0.0025959569,TESSY2,LC
2459163.6802892936,0.9858361890683682,0.0025926211,TESSY2,LC
2459163.681678154,0.990082965462188,0.0025940046,TESSY2,LC
2459163.683067015,0.99181186269043,0.0025928728,TESSY2,LC
2459163.684455876,0.9877256707577654,0.0025934707,TESSY2,LC
2459163.6858447366,0.9930794296638388,0.0025963332,TESSY2,LC
2459163.687233597,0.991716519408431,0.0025968307,TESSY2,LC
2459163.688622458,0.9922055199881002,0.0025958107,TESSY2,LC
2459163.690011319,0.9897976814038372,0.0025926437,TESSY2,LC
2459163.69140018,0.9885482036576028,0.0025959124,TESSY2,LC
2459163.69278904,0.9919793567472286,0.0025985746,TESSY2,LC
2459163.694177901,0.9898182306747696,0.0025961169,TESSY2,LC
2459163.695566762,0.9916891754293762,0.0025990263,TESSY2,LC
2459163.696955622,0.989376351020598,0.0025965772,TESSY2,LC
2459163.698344483,0.9894756074396852,0.0025970943,TESSY2,LC
2459163.699733344,0.995468984691024,0.0025995628,TESSY2,LC
2459163.7011222043,0.9942594427741456,0.0025993115,TESSY2,LC
2459163.702511065,0.9966555116864402,0.0026018701,TESSY2,LC
2459163.7038999256,0.9945366414307234,0.0026015437,TESSY2,LC
2459163.7052887864,0.9954566620042316,0.0026003157,TESSY2,LC
2459163.706677648,0.996344373407844,0.0026015362,TESSY2,LC
2459163.708066508,1.000438985639025,0.0026049099,TESSY2,LC
2459163.7094553686,0.9996998587095048,0.0026024117,TESSY2,LC
2459163.710844229,1.0052370926055427,0.0026056126,TESSY2,LC
2459163.71223309,0.997045777338998,0.0026009723,TESSY2,LC
2459163.7136219507,1.000049002902779,0.0026044827,TESSY2,LC
2459163.715010811,1.000842809308613,0.0026090108,TESSY2,LC
2459163.716399672,1.0049953165484566,0.0026059784,TESSY2,LC
2459163.717788533,0.9972254046242212,0.0026008643,TESSY2,LC
2459163.719177393,0.9995786835352014,0.0026037528,TESSY2,LC
2459163.720566254,1.0006362432832103,0.0026048322,TESSY2,LC
2459163.7219551145,1.0057300538698328,0.0026055693,TESSY2,LC
2459163.7233439754,1.000179065295343,0.0026072839,TESSY2,LC
2459163.724732836,0.9952048375519154,0.0025975725,TESSY2,LC
2459163.7261216966,1.0002056906462302,0.0026025998,TESSY2,LC
2459163.727510557,1.0005692045794676,0.0026054992,TESSY2,LC
2459163.728899418,1.000948719348722,0.002602316,TESSY2,LC
2459163.730288279,0.9994673049541614,0.0026086702,TESSY2,LC
2459163.73167714,1.002454251396948,0.0026056268,TESSY2,LC
2459163.733066,1.001512168677086,0.0026056494,TESSY2,LC
2459163.7344548604,1.0003004867919911,0.0026061716,TESSY2,LC
2459163.7358437213,1.001821105747619,0.0026045842,TESSY2,LC
2459163.737232582,0.9976901955351216,0.0026002859,TESSY2,LC
2459163.7386214426,1.0050919461605718,0.0026065484,TESSY2,LC
2459163.740010303,0.9997780476146698,0.0026024487,TESSY2,LC
2459163.741399164,0.9995080799048996,0.0026027998,TESSY2,LC
2459163.7427880247,1.0008312130349704,0.0026022624,TESSY2,LC
2459163.744176885,1.0025750369867392,0.0026038049,TESSY2,LC
2459163.745565745,0.9999860617747216,0.0026017705,TESSY2,LC
2459163.7469546064,0.9981414073894042,0.0026038757,TESSY2,LC
2459163.7483434672,0.9985375238370736,0.0026038892,TESSY2,LC
2459163.749732328,0.998239601103069,0.002600329,TESSY2,LC
2459163.751121188,1.0013632691963574,0.0026034252,TESSY2,LC
2459163.752510049,0.998270518111866,0.002605146,TESSY2,LC
2459163.7538989093,0.9987010278536552,0.0026056315,TESSY2,LC
2459163.7552877697,1.0015600584173217,0.0026065197,TESSY2,LC
2459163.7566766306,0.9998187198060208,0.0026041428,TESSY2,LC
2459163.7580654914,1.0001734220152796,0.0026022641,TESSY2,LC
2459163.759454352,1.0024601550484014,0.0026049824,TESSY2,LC
2459163.7608432123,1.004112788900038,0.0026033814,TESSY2,LC
2459163.762232073,1.002730723572753,0.0026073679,TESSY2,LC
2459163.763620933,1.0005853590701967,0.0026031868,TESSY2,LC
2459163.7650097944,1.0012520953835584,0.0026035856,TESSY2,LC
2459163.766398655,0.9981954025195626,0.002605078,TESSY2,LC
2459163.767787515,1.0023179704684906,0.0026026827,TESSY2,LC
2459163.769176376,0.9983928092195772,0.0026027046,TESSY2,LC
2459169.457928888,1.005220344737205,0.0026111787,TESSY2,LC
2459169.4593177387,0.998495353230558,0.002610161,TESSY2,LC
2459169.4607065897,0.996133322536111,0.002601203,TESSY2,LC
2459169.462095441,0.9998475426472012,0.0026045828,TESSY2,LC
2459169.463484292,1.0046005435802423,0.0026097896,TESSY2,LC
2459169.464873143,0.9984413253269778,0.0026051991,TESSY2,LC
2459169.466261994,0.9955342678896064,0.0026055146,TESSY2,LC
2459169.467650845,1.0029388512697248,0.0026074259,TESSY2,LC
2459169.469039696,0.9993055954614956,0.0026064666,TESSY2,LC
2459169.470428547,0.9992130104777694,0.0026043612,TESSY2,LC
2459169.471817398,0.9963803963145216,0.0026028494,TESSY2,LC
2459169.473206249,0.9971815829590904,0.0026057158,TESSY2,LC
2459169.4745951,0.9969341504433508,0.0026059859,TESSY2,LC
2459169.4759839512,1.0046869887551906,0.0026065249,TESSY2,LC
2459169.4773728023,1.001370897895761,0.0026057085,TESSY2,LC
2459169.4787616534,1.0004848078685522,0.0026039965,TESSY2,LC
2459169.480150504,1.0005194186652535,0.0026054378,TESSY2,LC
2459169.481539355,1.0006546303098705,0.0026052687,TESSY2,LC
2459169.482928206,1.0004202427936764,0.0026055416,TESSY2,LC
2459169.4843170573,0.9999507561188468,0.002604851,TESSY2,LC
2459169.485705908,0.994852660277418,0.0026025528,TESSY2,LC
2459169.487094759,1.000799285293293,0.002608693,TESSY2,LC
2459169.48848361,1.0002858011577156,0.0026056839,TESSY2,LC
2459169.489872461,1.0023412178738418,0.002606719,TESSY2,LC
2459169.4912613123,0.9996650354265189,0.002608296,TESSY2,LC
2459169.492650164,0.9998285538489372,0.0026082916,TESSY2,LC
2459169.4940390144,1.000497773142107,0.0026053791,TESSY2,LC
2459169.495427865,0.9978941332795168,0.002604482,TESSY2,LC
